codigo_escola;ano;anos_escolares;ideb;indicador_rendimento;nota_saeb_matematica;nota_saeb_lingua_portuguesa;nota_saeb_media_padronizada
35000218;2023;todos (1-4);4;0.964052;256.49;259.6;4.178129
35000224;2015;anos_finais;3.9;0.930188;228.8;224.98;4.2296672
35000224;2017;anos_finais;4.1;0.873514;239.02;243.33;4.705833
35000224;2019;anos_finais;4.8;0.91392398;257.69;255.41;5.2183328
35000224;2021;anos_finais;;0.887402;;;
35000224;2023;anos_finais;4.4;0.928754;236;245.92;4.698667
35000224;2017;todos (1-4);;0.681288;;;
35000224;2019;todos (1-4);;0.697501;;;
35000224;2021;todos (1-4);;0.764328;;;
35000224;2023;todos (1-4);;0.847554;;;
35000231;2015;anos_iniciais;6.4;0.98190498;240.81;217.12;6.5072999
35000231;2017;anos_iniciais;6.3;0.97751403;233.85;220.1;6.4286571
35000231;2019;anos_iniciais;6.2;0.98190498;232.61;213.83;6.2911749
35000231;2021;anos_iniciais;;0.995561;;;
35000231;2023;anos_iniciais;5.8;0.996783;219.6;203.67;5.857983
35000243;2015;anos_iniciais;6.4;1;231.73;218.37;6.3567448
35000243;2017;anos_iniciais;6.5;0.99757701;230.17;229.33;6.526619
35000243;2019;anos_iniciais;6.4;1;231.24;222.75;6.4272122
35000243;2021;anos_iniciais;6.3;0.986992;229.14;224.32;6.415499
35000243;2023;anos_iniciais;6;1;220.89;212.32;6.039874
35000255;2015;anos_finais;3.2;0.75584799;234.42;223.18;4.2933331
35000255;2017;anos_finais;4.7;0.942689;235.88;261.2;4.9514999
35000255;2019;anos_finais;5.1;0.935471;255.41;270.69;5.4351668
35000255;2021;anos_finais;5.2;0.984746;261.17;254.52;5.2615
35000255;2023;anos_finais;5.3;0.993711;253.51;264.08;5.293167
35000255;2017;todos (1-4);;0.82966602;;;
35000255;2019;todos (1-4);;0.87073898;;;
35000255;2021;todos (1-4);4.8;0.978442;273.55;290.35;4.878065
35000255;2023;todos (1-4);4.6;0.976622;273.03;278.11;4.687529
35000267;2015;anos_finais;4.2;0.91152799;236.72;238.23;4.5825
35000267;2017;anos_finais;;0.89805001;;;
35000267;2019;anos_finais;4.7;0.88966;256.47;263.76;5.3373332
35000267;2021;anos_finais;;0.888464;;;
35000267;2023;anos_finais;5.2;0.954262;263.75;264.88;5.477167
35000267;2017;todos (1-4);;0.806279;;;
35000267;2019;todos (1-4);3.9;0.851583;265.32;277.67;4.5729451
35000267;2021;todos (1-4);;0.825302;;;
35000267;2023;todos (1-4);4.1;0.916968;261.69;277.94;4.525714
35000279;2015;anos_iniciais;6.2;0.99899602;229.47;212.29;6.2030692
35000279;2017;anos_iniciais;6.3;0.99076498;232.58;217.58;6.3587928
35000279;2019;anos_iniciais;5.9;0.99899602;223.02;205.07;5.9488959
35000279;2021;anos_iniciais;;0.962214;;;
35000279;2023;anos_iniciais;5.8;0.970045;221.27;207.46;5.958763
35000280;2015;anos_finais;4.5;0.91668898;249.18;245.51;4.9115
35000280;2017;anos_finais;;0.94569498;;;
35000280;2019;anos_finais;5.2;0.97956902;256.79;262.07;5.314333
35000280;2021;anos_finais;;0.977825;;;
35000280;2023;anos_finais;5;0.976215;251.31;254.78;5.1015
35000280;2017;todos (1-4);;0.85204297;;;
35000280;2019;todos (1-4);;0.85629803;;;
35000280;2021;todos (1-4);;0.898308;;;
35000280;2023;todos (1-4);;0.892595;;;
35000292;2015;anos_iniciais;5.5;0.95456702;215.19;201.26;5.7300048
35000292;2017;anos_iniciais;5.3;0.94829798;207.99;201.72;5.6009641
35000292;2019;anos_iniciais;5.5;0.96683902;213.35;202.66;5.720345
35000292;2021;anos_iniciais;;0.960465;;;
35000292;2023;anos_iniciais;5.3;0.961713;204.13;198.44;5.467663
35000309;2015;anos_finais;5.4;0.97959;265.01;262.73;5.4623332
35000309;2017;anos_finais;4.7;0.97376198;245.16;241.97;4.7858329
35000309;2019;anos_finais;5;0.96742201;254.13;254.3;5.140667
35000309;2021;anos_finais;5.5;0.995181;260.22;269.48;5.495
35000309;2023;anos_finais;;0.962257;;;
35000309;2015;anos_iniciais;5.9;0.98186898;223.65;210.05;6.0512729
35000309;2017;anos_iniciais;6.6;0.98943502;237.22;229.82;6.669888
35000309;2019;anos_iniciais;6.4;1;239.02;213.64;6.4102392
35000309;2021;anos_iniciais;6.1;1;228.53;206.7;6.083494
35000309;2023;anos_iniciais;;;;;
35000309;2017;todos (1-4);;0.84991997;;;
35000309;2019;todos (1-4);;0.93423003;;;
35000309;2021;todos (1-4);4.5;1;262.85;278.17;4.545449
35000309;2023;todos (1-4);4.6;0.952431;279.62;280.72;4.819157
35000310;2015;anos_iniciais;6.1;0.981067;228.24;212.34;6.1805048
35000310;2017;anos_iniciais;6.1;0.99778003;226.1;211.69;6.1278472
35000310;2019;anos_iniciais;6.4;1;234.16;216.82;6.3749371
35000310;2021;anos_iniciais;6.1;0.99778;223.74;212.58;6.098991
35000310;2023;anos_iniciais;6.1;0.99778;232.52;204.5;6.119639
35000322;2015;anos_finais;4.5;0.93537098;242.41;245.08;4.7915001
35000322;2017;anos_finais;;0.892851;;;
35000322;2019;anos_finais;5.2;0.96693999;258.17;263.63;5.3635001
35000322;2021;anos_finais;4.7;0.872292;261.02;263.4;5.407
35000322;2023;anos_finais;5;0.978189;252.92;255.61;5.142167
35000322;2017;todos (1-4);;0.95116901;;;
35000322;2019;todos (1-4);;0.94283497;;;
35000322;2021;todos (1-4);;0.706035;;;
35000322;2023;todos (1-4);;0.922562;;;
35000334;2015;anos_finais;4.6;0.92467397;250.13;245.4;4.9254999
35000334;2017;anos_finais;;0.96381199;;;
35000334;2019;anos_finais;6;0.99293798;281.22;278.73;5.9993329
35000334;2021;anos_finais;5.7;0.979885;273.89;275.16;5.8175
35000334;2023;anos_finais;5.3;0.99197;257.57;261.61;5.319667
35000334;2017;todos (1-4);;0.81896102;;;
35000334;2019;todos (1-4);4.8;0.93282098;285.22;297.82;5.1539459
35000334;2021;todos (1-4);;0.952208;;;
35000334;2023;todos (1-4);4.4;0.951586;267.35;279.1;4.622574
35000346;2015;anos_iniciais;6.6;0.96333998;246.43;231.73;6.880188
35000346;2017;anos_iniciais;6.7;0.97544998;246.63;233.13;6.9094591
35000346;2019;anos_iniciais;6.8;0.97607899;248.89;236.05;7.0058708
35000346;2021;anos_iniciais;6.6;1;230.85;230.16;6.554314
35000346;2023;anos_iniciais;6.2;1;223.19;218.94;6.204131
35000358;2015;anos_finais;4.3;0.91001898;246.76;234.91;4.6945
35000358;2017;anos_finais;;0.87386602;;;
35000358;2019;anos_finais;;0.92231202;;;
35000358;2021;anos_finais;5.1;0.996463;253.04;256.06;5.151667
35000358;2023;anos_finais;5;0.991173;246.87;257.76;5.077167
35000358;2015;anos_iniciais;6.5;1;237.98;217.6;6.462019
35000358;2017;anos_iniciais;6.3;0.99572802;232.83;213.67;6.292655
35000358;2019;anos_iniciais;6.4;0.99300998;243.27;211.16;6.446074
35000358;2021;anos_iniciais;5.8;0.993331;218.23;205.51;5.865293
35000358;2023;anos_iniciais;6.2;0.992586;224.36;219.64;6.239187
35000361;2015;anos_iniciais;6.6;0.99634701;238.47;226.56;6.6342802
35000361;2017;anos_iniciais;6.8;0.99448103;238.47;235.63;6.7993798
35000361;2019;anos_iniciais;6.7;1;242.91;227.86;6.7428398
35000361;2021;anos_iniciais;6.2;0.995314;222.17;220.35;6.210302
35000361;2023;anos_iniciais;6.4;0.986949;231.11;227.53;6.511458
35000371;2015;anos_finais;;0.941311;;;
35000371;2017;anos_finais;4.4;0.894714;245.05;250.16;4.920167
35000371;2019;anos_finais;5.1;0.93429703;261.25;268.13;5.4896669
35000371;2021;anos_finais;4.8;0.937645;251.59;256;5.1265
35000371;2023;anos_finais;4.8;0.95262;250.89;252.69;5.059667
35000371;2015;anos_iniciais;;;;;
35000371;2017;anos_iniciais;;;;;
35000371;2019;anos_iniciais;;;;;
35000371;2021;anos_iniciais;;;;;
35000371;2023;anos_iniciais;;;;;
35000371;2017;todos (1-4);3.4;0.79737198;251.02;269.42;4.2486
35000371;2019;todos (1-4);;0.78927201;;;
35000371;2021;todos (1-4);;0.916233;;;
35000371;2023;todos (1-4);4.1;0.909256;259.78;275.86;4.46775
35000383;2015;anos_finais;4.7;0.98101997;248.06;237.11;4.7528329
35000383;2017;anos_finais;4.9;0.964746;247.92;253.85;5.0296669
35000383;2019;anos_finais;5;0.97235101;252;259.39;5.190167
35000383;2021;anos_finais;5.5;0.996718;264.52;264.89;5.490167
35000383;2023;anos_finais;5.3;0.9937;256.32;263.4;5.328667
35000383;2017;todos (1-4);;0.90917701;;;
35000383;2019;todos (1-4);;0.92050397;;;
35000383;2021;todos (1-4);4.6;0.994646;269.19;274.35;4.577309
35000383;2023;todos (1-4);4.5;0.959064;266.75;285.85;4.715195
35000395;2015;anos_finais;3.9;0.91768003;230;227.2;4.2866669
35000395;2017;anos_finais;4.3;0.92812198;241.8;235;4.6135001
35000395;2019;anos_finais;4.4;0.91897398;251.66;234.42;4.768167
35000395;2021;anos_finais;5.4;0.963858;265.68;271.86;5.625667
35000395;2023;anos_finais;;0.79989;;;
35000395;2017;todos (1-4);;0.74226999;;;
35000395;2019;todos (1-4);;0.735156;;;
35000395;2021;todos (1-4);;0.82706;;;
35000395;2023;todos (1-4);;0.783448;;;
35000401;2015;anos_finais;4.2;0.89815098;242.22;238.92;4.685667
35000401;2017;anos_finais;;0.92050397;;;
35000401;2019;anos_finais;;0.89053601;;;
35000401;2021;anos_finais;;0.973842;;;
35000401;2023;anos_finais;;0.952272;;;
35000401;2017;todos (1-4);;0.79473698;;;
35000401;2019;todos (1-4);;0.87445801;;;
35000401;2021;todos (1-4);;0.894036;;;
35000401;2023;todos (1-4);;;;;
35000413;2015;anos_finais;4.9;0.93463498;252.48;262.42;5.248333
35000413;2017;anos_finais;;0.95931;;;
35000413;2019;anos_finais;;0.950611;;;
35000413;2021;anos_finais;5.7;0.997481;269.23;272.39;5.693667
35000413;2023;anos_finais;5.3;0.997481;255.07;266;5.351167
35000413;2017;todos (1-4);;0.808249;;;
35000413;2019;todos (1-4);3.8;0.83116102;263.08;278.13;4.5482211
35000413;2021;todos (1-4);;0.946583;;;
35000413;2023;todos (1-4);5.3;0.994609;288.22;305.95;5.317638
35000425;2015;anos_iniciais;6.8;0.99353099;246.28;232.67;6.8944159
35000425;2017;anos_iniciais;6.8;0.98697698;245.75;232.35;6.8784838
35000425;2019;anos_iniciais;7;0.99738997;250.82;236.27;7.0466938
35000425;2021;anos_iniciais;6.5;0.99378;239.8;221.49;6.56748
35000425;2023;anos_iniciais;6.4;0.99778;231.64;219.68;6.378845
35000437;2015;anos_iniciais;6.5;0.972655;241.13;225.68;6.6690431
35000437;2017;anos_iniciais;6.6;1;236.46;225.66;6.5797391
35000437;2019;anos_iniciais;6.7;0.99818701;242.66;228.08;6.7420602
35000437;2021;anos_iniciais;6.7;1;236.22;231.62;6.683341
35000437;2023;anos_iniciais;6.4;1;233.82;220.07;6.427539
35000449;2015;anos_iniciais;6.7;1;239.82;228.92;6.7029519
35000449;2017;anos_iniciais;;0.98952299;;;
35000449;2019;anos_iniciais;7.1;1;252.08;235.21;7.051476
35000449;2021;anos_iniciais;6.1;1;219.67;216.24;6.087865
35000449;2023;anos_iniciais;6.5;1;233.38;224.3;6.496051
35000450;2015;anos_finais;4.7;0.98559397;241.98;242.85;4.7471671
35000450;2017;anos_finais;4.5;0.96521199;239.41;240.13;4.6591668
35000450;2019;anos_finais;5.3;0.97363597;266.77;262.23;5.4835
35000450;2021;anos_finais;5.4;0.985013;264.54;264.06;5.476667
35000450;2023;anos_finais;4.9;0.990657;249.74;249.83;4.992833
35000450;2017;todos (1-4);;0.77782798;;;
35000450;2019;todos (1-4);;0.79459703;;;
35000450;2021;todos (1-4);;0.974513;;;
35000450;2023;todos (1-4);;0.873465;;;
35000462;2015;anos_finais;3.9;0.84653902;239.52;239.5;4.6503329
35000462;2017;anos_finais;;0.89848697;;;
35000462;2019;anos_finais;4.4;0.86295599;253.05;250.08;5.0523329
35000462;2021;anos_finais;5;0.973862;249.77;258.65;5.140333
35000462;2023;anos_finais;5.3;0.983581;259.83;261.91;5.362333
35000462;2017;todos (1-4);;0.72555;;;
35000462;2019;todos (1-4);;0.80729097;;;
35000462;2021;todos (1-4);;0.911988;;;
35000462;2023;todos (1-4);4.7;0.993927;274;282.13;4.761332
35000474;2015;anos_iniciais;6.6;0.99778003;239.69;226.07;6.648653
35000474;2017;anos_iniciais;6.7;0.996759;240.11;230.88;6.7444949
35000474;2019;anos_iniciais;7.2;0.99757701;253.16;244.22;7.2359052
35000474;2021;anos_iniciais;6.6;1;237.71;224.77;6.58723
35000474;2023;anos_iniciais;6.5;0.997227;236.8;223.88;6.553682
35000498;2015;anos_finais;;0.84587699;;;
35000498;2017;anos_finais;;0.95647901;;;
35000498;2019;anos_finais;4.7;0.97073799;237.75;249.77;4.7919998
35000498;2021;anos_finais;;0.933091;;;
35000498;2023;anos_finais;5.2;0.979981;259.37;259.24;5.310167
35000498;2017;todos (1-4);;0.78114098;;;
35000498;2019;todos (1-4);3.8;0.88830602;256.45;267.88;4.3015199
35000498;2021;todos (1-4);;0.905231;;;
35000498;2023;todos (1-4);4.3;0.969206;263.82;272.64;4.476288
35000504;2015;anos_iniciais;7;0.99779302;251.76;231.02;6.968997
35000504;2017;anos_iniciais;6.8;0.99798399;245.16;229.77;6.8203149
35000504;2019;anos_iniciais;7;1;254.61;229.5;6.9959311
35000504;2021;anos_iniciais;6.2;1;227.99;216.11;6.24428
35000504;2023;anos_iniciais;6.4;0.993379;232.03;221.88;6.426288
35000516;2015;anos_iniciais;6.9;1;248.84;229.15;6.879271
35000516;2017;anos_iniciais;6.5;0.99737298;238.82;220.42;6.5295048
35000516;2019;anos_iniciais;6.6;1;240.02;222.99;6.5989509
35000516;2021;anos_iniciais;6.6;1;232.97;228.38;6.562409
35000516;2023;anos_iniciais;7;0.998187;247.72;235.2;6.967897
35000528;2015;anos_finais;5;0.95320201;253.62;259.79;5.2234998
35000528;2017;anos_finais;;0.94325697;;;
35000528;2019;anos_finais;4.8;0.97347802;249.16;248.24;4.9568329
35000528;2021;anos_finais;5.2;0.986747;256.64;259.01;5.260833
35000528;2023;anos_finais;4.7;0.950865;245.12;251.23;4.939167
35000528;2017;todos (1-4);;0.90306199;;;
35000528;2019;todos (1-4);;0.97313499;;;
35000528;2021;todos (1-4);4.3;0.99333;258.06;270.95;4.37009
35000528;2023;todos (1-4);3.8;0.90538;252.49;267.7;4.243207
35000536;2015;anos_finais;4.6;0.955459;242.24;247.52;4.8293328
35000536;2017;anos_finais;;0.91882098;;;
35000536;2019;anos_finais;5.2;0.976309;258.13;261.91;5.3340001
35000536;2021;anos_finais;4.7;0.918586;250.7;255.94;5.110667
35000536;2023;anos_finais;5.2;0.976741;255.44;264.61;5.334167
35000536;2017;todos (1-4);;0.87973702;;;
35000536;2019;todos (1-4);;0.85202301;;;
35000536;2021;todos (1-4);;0.902873;;;
35000536;2023;todos (1-4);4.2;0.931553;259.91;277.42;4.49293
35000541;2015;anos_iniciais;6.2;0.98295403;234.69;211.1;6.2810512
35000541;2017;anos_iniciais;6.2;0.956788;236.97;220.69;6.4991078
35000541;2019;anos_iniciais;6.5;1;240.66;217.19;6.506083
35000541;2021;anos_iniciais;5.7;0.945251;224.47;210.16;6.068922
35000541;2023;anos_iniciais;6.3;0.981721;234.19;217.27;6.383691
35000553;2015;anos_finais;4.6;0.94546598;245.62;246.92;4.8756671
35000553;2017;anos_finais;;0.94530803;;;
35000553;2019;anos_finais;4.9;0.950921;251.47;256.32;5.1300001
35000553;2021;anos_finais;5;0.933113;256.83;264.17;5.35
35000553;2023;anos_finais;5.8;0.980554;269.54;285.34;5.914667
35000553;2017;todos (1-4);;0.89704901;;;
35000553;2019;todos (1-4);4.3;0.90612;267.16;285.42;4.7145162
35000553;2021;todos (1-4);;0.908373;;;
35000553;2023;todos (1-4);4.7;0.97139;273.39;288.69;4.850968
35000565;2015;anos_iniciais;6.2;0.97205597;231.85;218.2;6.3559442
35000565;2017;anos_iniciais;6.2;0.96062601;228.3;228.21;6.470387
35000565;2019;anos_iniciais;6.1;0.95481199;234.41;219.19;6.423171
35000565;2021;anos_iniciais;5.8;0.968044;220.47;210.21;5.993495
35000565;2023;anos_iniciais;5.6;0.991287;210.71;200.23;5.625781
35000577;2015;anos_finais;;;;;
35000577;2017;anos_finais;;0.98862499;;;
35000577;2019;anos_finais;5.1;1;249.35;254.52;5.0644999
35000577;2021;anos_finais;5.8;1;276.82;272.35;5.8195
35000577;2023;anos_finais;5.4;0.986918;255.79;271.5;5.454833
35000577;2017;todos (1-4);;1;;;
35000577;2019;todos (1-4);;;;;
35000577;2021;todos (1-4);;;;;
35000577;2023;todos (1-4);;;;;
35000589;2015;anos_finais;4.4;0.97170597;238.01;234.93;4.5489998
35000589;2017;anos_finais;;0.982086;;;
35000589;2019;anos_finais;5.4;0.99127799;267.76;261.19;5.482667
35000589;2021;anos_finais;5.6;1;262.77;275.04;5.630167
35000589;2023;anos_finais;5.8;1;273.51;275.44;5.815833
35000589;2017;todos (1-4);;0.95088601;;;
35000589;2019;todos (1-4);;;;;
35000589;2021;todos (1-4);;;;;
35000589;2023;todos (1-4);4.6;0.983528;263.41;283.58;4.634302
35000590;2015;anos_iniciais;6.5;0.98822302;239.24;220.36;6.5362468
35000590;2017;anos_iniciais;7.3;1;259.23;243.96;7.3470168
35000590;2019;anos_iniciais;6.6;0.995184;241.86;224.25;6.657156
35000590;2021;anos_iniciais;6.1;0.998187;226.11;212.97;6.151311
35000590;2023;anos_iniciais;6;0.990892;222.01;209.59;6.011612
35000607;2015;anos_finais;4;0.83838999;246.23;239.29;4.758667
35000607;2017;anos_finais;4.6;0.87236601;251.22;266.1;5.2888331
35000607;2019;anos_finais;5.3;0.90039802;276.2;276.41;5.876833
35000607;2021;anos_finais;;0.915166;;;
35000607;2023;anos_finais;4.8;0.938609;250.34;255.04;5.089667
35000607;2017;todos (1-4);3.3;0.80305302;248.91;261.67;4.1026568
35000607;2019;todos (1-4);3.9;0.87787098;264.64;271.75;4.4744821
35000607;2021;todos (1-4);;0.82592;;;
35000607;2023;todos (1-4);;0.802534;;;
35000619;2015;anos_iniciais;6.5;0.99778003;232.62;224.01;6.476275
35000619;2017;anos_iniciais;6.6;0.95867801;245.75;232.52;6.8815751
35000619;2019;anos_iniciais;7;0.992908;254.16;234.32;7.0749888
35000619;2021;anos_iniciais;6.5;0.964403;239.39;230.64;6.726019
35000619;2023;anos_iniciais;6.8;1;245.14;226;6.751388
35000620;2015;anos_finais;;;;;
35000620;2017;anos_finais;;0.91571802;;;
35000620;2019;anos_finais;;0.93009001;;;
35000620;2021;anos_finais;;0.995181;;;
35000620;2023;anos_finais;4.7;0.944183;243.69;256.12;4.996833
35000620;2017;todos (1-4);;0.78382999;;;
35000620;2019;todos (1-4);;0.85330999;;;
35000620;2021;todos (1-4);;0.989313;;;
35000620;2023;todos (1-4);4;0.885224;261.56;278.89;4.53811
35000632;2015;anos_iniciais;6.9;0.99778003;250.88;230.66;6.9456568
35000632;2017;anos_iniciais;6.6;0.98426902;244.1;226.91;6.7482681
35000632;2019;anos_iniciais;7.1;1;258.52;232.19;7.1196499
35000632;2021;anos_iniciais;6.6;1;239.73;225.9;6.646325
35000632;2023;anos_iniciais;7.3;1;258.24;240.44;7.263933
35000644;2015;anos_iniciais;6.7;0.99231201;241.99;226.84;6.7065458
35000644;2017;anos_iniciais;6.8;1;248.11;225.85;6.8053398
35000644;2019;anos_iniciais;6.6;0.99066401;242.96;225.16;6.6945119
35000644;2021;anos_iniciais;6.8;0.990049;246.49;232.12;6.888424
35000644;2023;anos_iniciais;6.8;1;250.02;225.26;6.831063
35000656;2015;anos_finais;5.4;0.99518102;264.02;262.85;5.4478331
35000656;2017;anos_finais;5.6;0.98913002;266.92;274.82;5.6958332
35000656;2019;anos_finais;5.8;0.996207;272.98;277.86;5.8476672
35000656;2021;anos_finais;6.1;1;278.14;288.48;6.110333
35000656;2023;anos_finais;6.4;1;291.19;291.33;6.375333
35000656;2015;anos_iniciais;;;;;
35000656;2017;anos_iniciais;;;;;
35000656;2019;anos_iniciais;;;;;
35000656;2021;anos_iniciais;;;;;
35000656;2023;anos_iniciais;;;;;
35000668;2015;anos_finais;4.8;0.97053403;248.03;246.09;4.902
35000668;2017;anos_finais;5.5;0.97578102;265.1;275.42;5.6754999
35000668;2019;anos_finais;5.8;0.99217403;278.88;274.47;5.8891668
35000668;2021;anos_finais;5.8;0.997481;277.65;271.52;5.8195
35000668;2023;anos_finais;6;1;278.06;279.9;5.966
35000668;2017;todos (1-4);4.5;0.95913601;273.26;276.57;4.6678548
35000668;2019;todos (1-4);5.1;0.99324298;283.64;299.58;5.1582432
35000668;2021;todos (1-4);5;1;278.25;292.02;4.969077
35000668;2023;todos (1-4);4.8;1;268.18;288.92;4.781237
35000673;2015;anos_finais;4.2;0.903467;243.26;237.8;4.6843328
35000673;2017;anos_finais;4.5;0.871777;259.48;251.66;5.1859999
35000673;2019;anos_finais;5.5;0.96778601;273.85;267.92;5.696167
35000673;2021;anos_finais;5.3;0.992967;257.27;263.83;5.351667
35000673;2023;anos_finais;4.9;0.949192;250.58;256.75;5.122167
35000673;2017;todos (1-4);3.5;0.79289001;265.29;270.1;4.4590511
35000673;2019;todos (1-4);3.9;0.87824899;261.95;270.26;4.4143958
35000673;2021;todos (1-4);;0.984332;;;
35000673;2023;todos (1-4);4.4;0.925245;272.27;283.84;4.762633
35000681;2015;anos_finais;4.3;0.88232201;251.8;242.91;4.9118328
35000681;2017;anos_finais;4.9;0.93763399;255.74;255.05;5.1798329
35000681;2019;anos_finais;4.8;0.910725;261.32;252.05;5.223
35000681;2021;anos_finais;6;0.996207;280.55;281.43;6.033
35000681;2023;anos_finais;5.1;0.98971;253.23;258.72;5.199167
35000681;2015;anos_iniciais;5.8;0.9375;230.67;210.13;6.186697
35000681;2017;anos_iniciais;6.9;0.95788199;253.72;242.47;7.2147741
35000681;2019;anos_iniciais;6.4;0.97066998;248.58;213.3;6.5865002
35000681;2021;anos_iniciais;6;0.967008;224.29;217.6;6.20076
35000681;2023;anos_iniciais;6;0.990524;225.06;211.34;6.101636
35000693;2015;anos_finais;4.2;0.89375401;241.53;239;4.6754999
35000693;2017;anos_finais;;0.839347;;;
35000693;2019;anos_finais;4.7;0.92923701;250.72;253.88;5.0770001
35000693;2021;anos_finais;;0.914925;;;
35000693;2023;anos_finais;4.2;0.911308;241.01;238.62;4.6605
35000693;2015;anos_iniciais;5.7;0.97856897;216.67;202.66;5.7837038
35000693;2017;anos_iniciais;5.8;0.942276;230.91;208.08;6.1543779
35000693;2019;anos_iniciais;5.8;0.96275997;227.47;207.38;6.07582
35000693;2021;anos_iniciais;6;0.964713;223.77;218.26;6.202836
35000693;2023;anos_iniciais;5.9;0.971361;220.66;215.74;6.097667
35000693;2017;todos (1-4);;0.82124102;;;
35000693;2019;todos (1-4);4.1;0.96713501;258.35;262.72;4.2509599
35000693;2021;todos (1-4);;0.923765;;;
35000693;2023;todos (1-4);3.4;0.880289;243.23;248.11;3.819887
35000700;2015;anos_iniciais;6.5;1;239.71;220.06;6.539762
35000700;2017;anos_iniciais;6.3;1;232.27;217.38;6.3494229
35000700;2019;anos_iniciais;6.7;0.99879402;246.19;221.61;6.6919808
35000700;2021;anos_iniciais;5.8;0.985566;220.87;204.2;5.891856
35000700;2023;anos_iniciais;6;0.99518;220.98;208.95;5.980319
35000711;2015;anos_finais;5.1;0.92498398;266.29;262.75;5.4840002
35000711;2017;anos_finais;5.4;0.91067302;281.83;272.79;5.9105
35000711;2019;anos_finais;5.4;0.95995498;275.05;260.7;5.5961671
35000711;2021;anos_finais;5.4;0.940314;271.7;276.04;5.795667
35000711;2023;anos_finais;5.2;0.965311;257.79;266.23;5.400333
