codigo_escola;codigo_escola_mec;nome_escola;distrito;bairro;municipio;diretoria;localizacao;cep;latitude;longitude;nivel_socioeconomico;tratamento_cmsp;tratamento_cmsp_periodo;tratamento_cmsp_intensidade;ano_primeiro_cmsp_real;g_cmsp;grupo_cmsp
9155;35009155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA;SAO BERNARDO DO CAMPO;FERRAZOPOLIS;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;Urbana;9790100;-23.72701263;-46.54249573;4,93;1;2020-05-27;48370634;2020;2021;tratada_cmsp
915555;35915555;CORDELIA RIBEIRO RAGOZO PROFESSORA;BONFIM PAULISTA;SAN LEANDRO;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14110000;-21.25888062;-47.81268692;5,62;1;2020-05-27;109692580;2020;2021;tratada_cmsp
915580;35915580;ENEAS CEZAR FERREIRA DOUTOR;CAMPINAS OESTE;DIC IV CONJUNTO HABITACIONAL LECH WALESA;CAMPINAS;CAMPINAS OESTE;Urbana;13054443;-22.98319054;-47.11769104;5,39;1;2020-05-28;35147882;2020;2021;tratada_cmsp
915592;35915592;HUGO PENTEADO TEIXEIRA;CAMPINAS OESTE;CONJUNTO HABITACIONAL PARQUE DA FLORESTA;CAMPINAS;CAMPINAS OESTE;Urbana;13058100;-22.95915031;-47.20050049;4,95;1;2020-05-27;96143566;2020;2021;tratada_cmsp
915609;35915609;PROFESSOR MARCIO BORGES MACHADO;ITUPEVA;MONTE SERRAT;ITUPEVA;JUNDIAI;Urbana;13299090;-23.14084625;-47.08430862;5,2;1;2020-05-27;297779510;2020;2021;tratada_cmsp
915658;35915658;MARLY DIVA BONFANTI PROFA;CACHOEIRINHA;VILA NOVA CACHOEIRINHA;SAO PAULO;NORTE 2;Urbana;2614000;-23.47348022;-46.652771;5,11;1;2020-05-27;182833555;2020;2021;tratada_cmsp
915661;35915661;EUNICE TEREZINHA DE OLIVEIRA FRAGOAS PROFA;TREMEMBE;SITIO DO PIQUERI;SAO PAULO;NORTE 2;Urbana;2318000;-23.4545002;-46.58929825;4,86;1;2020-05-27;84388046;2020;2021;tratada_cmsp
915671;35915671;HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA;ITAQUERA;PARQUE GUARANI;SAO PAULO;LESTE 1;Urbana;8235000;-23.51832962;-46.45700073;5,12;1;2020-05-27;88777411;2020;2021;tratada_cmsp
915683;35915683;ZILDA ARNS NEUMANN;VILA JACUI;JARDIM DAS CAMELIAS;SAO PAULO;LESTE 1;Urbana;8050390;-23.51104927;-46.45874023;5,09;1;2020-05-27;85128915;2020;2021;tratada_cmsp
915695;35915695;RENATO DIAS DE ARAUJO PROF;ITAIM PAULISTA;ITAIM PAULISTA;SAO PAULO;LESTE 2;Urbana;8131340;-23.50312042;-46.3807106;4,95;1;2020-05-28;7022369;2020;2021;tratada_cmsp
915701;35915701;BRENO DI GRADO PROF;ITAIM PAULISTA;JARDIM MIRIAM;SAO PAULO;LESTE 2;Urbana;8141000;-23.52120972;-46.3874588;5,13;1;2020-05-27;73292104;2020;2021;tratada_cmsp
915725;35915725;JACQUES ORLANDO CAMINHA D AVILA REVERENDO;JARDIM SAO LUIS;PARQUE SANTO ANTONIO;SAO PAULO;SUL 2;Urbana;5822010;-23.65833092;-46.74251175;5;1;2020-05-27;194593820;2020;2021;tratada_cmsp
915737;35915737;VICTOR CIVITA;GUARULHOS SUL;CIDADE JARDIM CUMBICA;GUARULHOS;GUARULHOS SUL;Urbana;7180230;-23.45265961;-46.47565079;5,02;1;2020-05-28;52849369;2020;2021;tratada_cmsp
915749;35915749;JOSE MARCATO;DIADEMA;CENTRO;DIADEMA;DIADEMA;Urbana;9910520;-23.69038963;-46.63241959;5,2;1;2020-05-27;224849389;2020;2021;tratada_cmsp
915750;35915750;CELIO LUIZ NEGRINI PROFESSOR;SAO BERNARDO DO CAMPO;MONTANHAO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;Urbana;9792001;-23.75468063;-46.5304985;4,89;1;2020-05-27;74974231;2020;2021;tratada_cmsp
915798;35915798;OSCAR GRACIANO PROFESSOR;CARAPICUIBA;CONJUNTO HABITACIONAL PRESIDENTE CASTELO BRANCO;CARAPICUIBA;CARAPICUIBA;Urbana;6329250;-46.81900024;-46.81900024;;0;;0;;0;nunca_tratada_cmsp
915828;35915828;CARMEN DA SILVA PINTO PROFESSORA;IACRI;CENTRO;IACRI;TUPA;Urbana;17680043;-21.86164093;-50.68726349;5,22;1;2020-05-27;63233514;2020;2021;tratada_cmsp
915944;35915944;ALBERTO VELLONE PADRE;CONCHAL;JARDIM NOVO HORIZONTE;CONCHAL;MOGI MIRIM;Urbana;13835102;-22.34189415;-47.17235184;5,38;1;2020-05-27;330828799;2020;2021;tratada_cmsp
916024;35916024;ALTIMIRA PINKE PROFESSORA;LEME;JARDIM SANTA RITA;LEME;PIRASSUNUNGA;Urbana;13611334;-22.19412994;-47.36991119;4,84;1;2020-05-27;56257453;2020;2021;tratada_cmsp
916080;35916080;MARIO FIORANTE PROFESSOR;RANCHARIA;JARDIM UNIVERSITARIO;RANCHARIA;TUPA;Urbana;19602156;-22.23005676;-50.90604782;5,35;1;2020-05-27;67534379;2020;2021;tratada_cmsp
916110;35916110;MARIA PIA SILVA CASTRO PROFA;FRANCA;PARQUE DO HORTO;FRANCA;FRANCA;Urbana;14409360;-20.48796082;-47.4024086;5,28;1;2020-05-27;50448435;2020;2021;tratada_cmsp
916122;35916122;MARIA APARECIDA SALES MANREZA PROFA;PEDREGULHO;SANTA LUZIA;PEDREGULHO;FRANCA;Urbana;14470000;-20.24015045;-47.47787094;5,17;1;2020-05-27;103567881;2020;2021;tratada_cmsp
916183;35916183;PERICLES SOARES;SAO CARLOS;VILA MORUMBI;SAO CARLOS;SAO CARLOS;Urbana;13572060;-22.04500961;-47.88536072;5,42;1;2020-05-28;26060970;2020;2021;tratada_cmsp
916262;35916262;ELOYNA SALGADO RIBEIRO PROFESSORA;PINDAMONHANGABA;RESIDENCIAL E COMERCIAL CIDADE MORUMBI;PINDAMONHANGABA;PINDAMONHANGABA;Urbana;12403680;-22.91441917;-45.42873001;5,21;1;2020-05-27;72011164;2020;2021;tratada_cmsp
916286;35916286;ESCOLASTICA ANTUNES SALGADO PROFESSORA;PINDAMONHANGABA;JARDIM REGINA MOREIRA CESAR;PINDAMONHANGABA;PINDAMONHANGABA;Urbana;12442370;-22.9392395;-45.37665176;4,83;1;2020-05-27;174524548;2020;2021;tratada_cmsp
916304;35916304;JOAO FERREIRA DOS SANTOS PROFESSOR;SAO JOSE DOS CAMPOS;JARDIM DAS CEREJEIRAS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;Urbana;12225500;-23.19510078;-45.79169846;5,21;1;2020-05-27;108911286;2020;2021;tratada_cmsp
916341;35916341;BAIRRO ENGENHEIRO MAIA;ITABERA;CENTRO ENGENHEIRO MAIA;ITABERA;ITARARE;Rural;18455002;-24.03665161;-49.09947205;4,65;1;2020-05-28;3062990;2020;2021;tratada_cmsp
916432;35916432;FERNANDO GUEDES DE MORAES PROF;TATUI;JARDIM LUCILA;TATUI;ITAPETININGA;Urbana;18277012;-23.35339928;-47.86629868;5,36;1;2020-05-27;99989157;2020;2021;tratada_cmsp
916473;35916473;JARDIM PRIMAVERA;SALTO DE PIRAPORA;JARDIM PRIMAVERA;SALTO DE PIRAPORA;VOTORANTIM;Urbana;18162074;-23.65680885;-47.57712936;5,27;1;2020-05-27;120948544;2020;2021;tratada_cmsp
916493;35916493;JULIO DE CARVALHO BARATA;VILA JACUI;JARDIM SAO CARLOS ZONA LESTE;SAO PAULO;LESTE 1;Urbana;8062520;-23.5114193;-46.47314835;5,14;1;2020-05-27;-648558057;2020;2021;tratada_cmsp
916500;35916500;HUGO TAKAHASHI ENG;SAO MIGUEL;PARQUE SONIA;SAO PAULO;LESTE 2;Urbana;8020020;-23.49933052;-46.44503021;5,3;1;2020-05-27;74275467;2020;2021;tratada_cmsp
916511;35916511;RUBEM BRAGA CRONISTA;ITAIM PAULISTA;ITAIM PAULISTA;SAO PAULO;LESTE 2;Urbana;8131310;-23.50801086;-46.3756218;4,97;1;2020-05-27;5840401;2020;2021;tratada_cmsp
916523;35916523;EDER BERNARDES DOS SANTOS SOLDADO PM;ITAIM PAULISTA;ITAIM PAULISTA;SAO PAULO;LESTE 2;Urbana;8131300;-23.50367928;-46.37995911;4,88;1;2020-05-27;70810740;2020;2021;tratada_cmsp
916535;35916535;ROGER JULES DE CARVALHO MANGE;ITAIM PAULISTA;ITAIM PAULISTA;SAO PAULO;LESTE 2;Urbana;8131220;-23.50189972;-46.37350082;4,99;1;2020-05-27;19439413;2020;2021;tratada_cmsp
916559;35916559;JOVIANO SATLER DE LIMA PROFESSOR;SUZANO;JARDIM CACIQUE;SUZANO;SUZANO;Urbana;8616210;-23.55400085;-46.29349899;4,98;1;2020-05-27;111843857;2020;2021;tratada_cmsp
916584;35916584;PARQUE PIRATININGA;ITAQUAQUECETUBA;PARQUE PIRATININGA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;Urbana;8583630;-23.43860054;-46.37979889;5,09;1;2020-05-27;64270666;2020;2021;tratada_cmsp
916648;35916648;JOAO BASTOS SOARES;CACHOEIRA PAULISTA;JARDIM TRABALHISTA;CACHOEIRA PAULISTA;GUARATINGUETA;Urbana;12630000;-22.6692009;-45.02349854;;0;;0;;0;nunca_tratada_cmsp
916651;35916651;ISIS CASTRO DE MELLO CESAR PROFA;MOREIRA CESAR;CJ HAB T IPES I SUL;PINDAMONHANGABA;PINDAMONHANGABA;Urbana;12443760;-22.8980999;-45.37210083;5,17;1;2020-05-27;80117414;2020;2021;tratada_cmsp
916675;35916675;JOSE MAZELLA PROFESSOR;TAUBATE;REGISTRO;TAUBATE;TAUBATE;Rural;12010970;-23.14138985;-45.49808121;5,03;1;2020-05-27;4581633;2020;2021;tratada_cmsp
916699;35916699;MIGUEL PIRES GODINHO;PIEDADE;ORTIZES;PIEDADE;VOTORANTIM;Rural;18171045;-23.7112999;-47.36526489;4,91;1;2020-05-27;51261277;2020;2021;tratada_cmsp
9167;35009167;JOAQUIM MOREIRA BERNARDES PROFESSOR;SAO BERNARDO DO CAMPO;FERRAZOPOLIS;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;Urbana;9791260;-23.73830032;-46.53120041;5,03;1;2020-05-27;145747180;2020;2021;tratada_cmsp
916717;35916717;PERICLES EUGENIO DA SILVA RAMOS PROFESSOR;CANANEIA;ARIRI;CANANEIA;REGISTRO;Rural;11990000;-25.21674919;-48.04069138;;1;2020-05-27;23228460;2020;2021;tratada_cmsp
916729;35916729;GUSTAVO BARROSO;JACANA;CONJUNTO HABITACIONAL JOVA RURAL;SAO PAULO;NORTE 2;Urbana;2281200;-23.4552002;-46.5807991;5,02;1;2020-05-27;130310613;2020;2021;tratada_cmsp
916730;35916730;BRENNO ROSSI MAESTRO;IGUATEMI;PARQUE BOA ESPERANCA;SAO PAULO;LESTE 3;Urbana;8341250;-23.60219002;-46.45166016;5,12;1;2020-05-27;163641380;2020;2021;tratada_cmsp
916742;35916742;SIMAO MATHIAS PROFESSOR;IGUATEMI;JARDIM TRES MARIAS;SAO PAULO;LESTE 3;Urbana;8375000;-23.59469986;-46.43947983;5,08;1;2020-05-27;279275453;2020;2021;tratada_cmsp
