id_btl_id,id_btl,ano_mes,t,mdip_total,mdip_pm_servico,mdip_pm_folga,mdip_pc,mdip_adolescente,mdip_negros,label_cmdo,data_pov_mes,fase_pov,g,tratado_mes,any_mdip_pm_servico,mdip_pre_media,any_mdip_pre_media,mdip_pre_tendencia
23,1ºBPM/I,2019-07-01,31,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2019-08-01,32,2,2,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2019-09-01,33,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2019-10-01,34,1,1,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2019-11-01,35,1,0,1,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2019-12-01,36,1,1,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-01-01,37,4,4,0,0,1,2,CPI-1,,,0,0,1,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-02-01,38,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-03-01,39,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-04-01,40,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-05-01,41,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-06-01,42,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-07-01,43,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-08-01,44,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-09-01,45,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-10-01,46,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-11-01,47,1,1,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2020-12-01,48,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-01-01,49,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-02-01,50,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-03-01,51,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-04-01,52,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-05-01,53,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-06-01,54,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-07-01,55,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-08-01,56,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-09-01,57,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-10-01,58,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-11-01,59,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
23,1ºBPM/I,2021-12-01,60,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.222222222222222,0.00759330759330759
24,1ºBPM/M,2017-01-01,1,1,1,0,0,1,0,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-02-01,2,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-03-01,3,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-04-01,4,3,3,0,0,1,2,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-05-01,5,1,1,0,0,0,0,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-06-01,6,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-07-01,7,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-08-01,8,1,1,0,0,1,0,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-09-01,9,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-10-01,10,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-11-01,11,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2017-12-01,12,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-01-01,13,2,2,0,0,0,2,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-02-01,14,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-03-01,15,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-04-01,16,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-05-01,17,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-06-01,18,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-07-01,19,1,1,0,0,1,0,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-08-01,20,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-09-01,21,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-10-01,22,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-11-01,23,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2018-12-01,24,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-01-01,25,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-02-01,26,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-03-01,27,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-04-01,28,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-05-01,29,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-06-01,30,2,2,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-07-01,31,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-08-01,32,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-09-01,33,1,1,0,0,0,0,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-10-01,34,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-11-01,35,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2019-12-01,36,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-01-01,37,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-02-01,38,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-03-01,39,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-04-01,40,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-05-01,41,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-06-01,42,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-07-01,43,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-08-01,44,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-09-01,45,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-10-01,46,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-11-01,47,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2020-12-01,48,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-01-01,49,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-02-01,50,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-03-01,51,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-04-01,52,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-05-01,53,3,2,0,1,0,2,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-06-01,54,2,2,0,0,1,2,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-07-01,55,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-08-01,56,1,0,1,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-09-01,57,1,1,0,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-10-01,58,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-11-01,59,0,0,0,0,0,0,CPA/M-10,,,0,0,0,0.527777777777778,0.416666666666667,-0.00527670527670527
24,1ºBPM/M,2021-12-01,60,3,1,2,0,0,1,CPA/M-10,,,0,0,1,0.527777777777778,0.416666666666667,-0.00527670527670527
25,20ºBPM/I,2017-01-01,1,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-02-01,2,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-03-01,3,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-04-01,4,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-05-01,5,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-06-01,6,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-07-01,7,2,2,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-08-01,8,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-09-01,9,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-10-01,10,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-11-01,11,1,1,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2017-12-01,12,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-01-01,13,2,1,1,0,1,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-02-01,14,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-03-01,15,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-04-01,16,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-05-01,17,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-06-01,18,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-07-01,19,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-08-01,20,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-09-01,21,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-10-01,22,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-11-01,23,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2018-12-01,24,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-01-01,25,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-02-01,26,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-03-01,27,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-04-01,28,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-05-01,29,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-06-01,30,1,1,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-07-01,31,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-08-01,32,1,0,1,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-09-01,33,1,1,0,0,1,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-10-01,34,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-11-01,35,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2019-12-01,36,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-01-01,37,5,5,0,0,0,3,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-02-01,38,2,1,1,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-03-01,39,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-04-01,40,2,2,0,0,1,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-05-01,41,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-06-01,42,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-07-01,43,1,1,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-08-01,44,2,2,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-09-01,45,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-10-01,46,1,1,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-11-01,47,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2020-12-01,48,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-01-01,49,5,5,0,0,1,4,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-02-01,50,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-03-01,51,1,0,1,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-04-01,52,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-05-01,53,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-06-01,54,2,2,0,0,1,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-07-01,55,2,2,0,0,0,1,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-08-01,56,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-09-01,57,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-10-01,58,2,2,0,0,0,0,CPI-1,,,0,0,1,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-11-01,59,0,0,0,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
25,20ºBPM/I,2021-12-01,60,1,0,1,0,0,0,CPI-1,,,0,0,0,0.305555555555556,0.277777777777778,0.000900900900900902
26,20ºBPM/M,2017-01-01,1,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-02-01,2,1,1,0,0,0,1,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-03-01,3,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-04-01,4,2,2,0,0,0,2,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-05-01,5,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-06-01,6,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-07-01,7,1,1,0,0,0,0,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-08-01,8,1,0,0,1,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-09-01,9,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-10-01,10,3,3,0,0,1,3,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-11-01,11,2,2,0,0,0,2,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2017-12-01,12,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-01-01,13,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-02-01,14,2,2,0,0,0,0,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-03-01,15,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-04-01,16,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-05-01,17,4,3,1,0,0,2,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-06-01,18,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-07-01,19,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-08-01,20,1,0,1,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-09-01,21,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-10-01,22,1,1,0,0,0,1,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-11-01,23,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2018-12-01,24,2,2,0,0,1,1,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-01-01,25,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-02-01,26,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-03-01,27,1,1,0,0,0,1,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-04-01,28,2,2,0,0,1,2,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-05-01,29,1,0,1,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-06-01,30,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-07-01,31,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-08-01,32,2,2,0,0,0,2,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-09-01,33,3,3,0,0,2,1,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-10-01,34,1,1,0,0,0,0,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-11-01,35,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2019-12-01,36,1,1,0,0,0,1,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-01-01,37,1,1,0,0,0,0,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-02-01,38,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-03-01,39,2,2,0,0,0,2,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-04-01,40,4,4,0,0,0,3,CPA/M-8,,,0,0,1,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-05-01,41,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-06-01,42,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
26,20ºBPM/M,2020-07-01,43,0,0,0,0,0,0,CPA/M-8,,,0,0,0,0.75,0.416666666666667,0.00888030888030888
